Pays,Serie,Valeurs 2017
Lituanie,Croissance du PIB par habitant (% annuel),5.751046557
Lituanie,PIB ($ US courants),47640770634
Lituanie,PIB par habitant ($ US courants),16843.69965
Lituanie,PIB par habitant ($ US constants de 2010),15655.69889
Lituanie,PIB ($ US constants de 2010),44280625712
Lituanie,RNB ($ US courants),45918265065
Lituanie,RNB (dollars US constants 2010),42661222986
Lituanie,Croissance du RNB (% annuel),4.225706466
Lituanie,Croissance du RNB par habitant (% annuel),5.693354972
Lituanie,RNB par habitant en PPA (dollars internationaux constants de 2011),32541.17287
Lituanie,"RNB par habitant, ($ PPA internationaux courants)",32540
Lituanie,"PIB par habitant, ($ PPA internationaux constants de 2011)",33761.87124
Lituanie,"PIB par habitant, ($ PPA internationaux courants)",33761.87124
Luxembourg,"Dette du gouvernement central, total (% du PIB)",
Luxembourg,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Luxembourg,Total de dette extérieure (% du RNB),
Luxembourg,Valeur actuelle de la dette extérieure ($ US courants),
Luxembourg,"Compte de capitaux nets (BDP, $ US courants)",-238063125.9
Luxembourg,Taux d’intérêt des dépôts (%),
Luxembourg,Taux d’intérêt des prêts (%),
Luxembourg,Taux d’intérêt réel (%),
Luxembourg,Croissance du PIB (% annuel),1.317187663
Luxembourg,Croissance du PIB par habitant (% annuel),-1.116112962
Luxembourg,PIB ($ US courants),65549868207
Luxembourg,PIB par habitant ($ US courants),109921.0314
Luxembourg,PIB par habitant ($ US constants de 2010),103085.6737
Luxembourg,PIB ($ US constants de 2010),63867017852
Luxembourg,RNB ($ US courants),46914943643
Luxembourg,RNB (dollars US constants 2010),46057124934
Luxembourg,Croissance du RNB (% annuel),9.222229762
Luxembourg,Croissance du RNB par habitant (% annuel),6.599076415
Luxembourg,RNB par habitant en PPA (dollars internationaux constants de 2011),82296.95125
Luxembourg,"RNB par habitant, ($ PPA internationaux courants)",82300
Luxembourg,"PIB par habitant, ($ PPA internationaux constants de 2011)",114985.8422
Luxembourg,"PIB par habitant, ($ PPA internationaux courants)",114985.8422
Macédoine du Nord,"Dette du gouvernement central, total (% du PIB)",
Macédoine du Nord,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",48535.8
Macédoine du Nord,Total de dette extérieure (% du RNB),8.073158469
Macédoine du Nord,Valeur actuelle de la dette extérieure ($ US courants),
Macédoine du Nord,"Compte de capitaux nets (BDP, $ US courants)",20320578.24
Macédoine du Nord,Taux d’intérêt des dépôts (%),2.215485671
Macédoine du Nord,Taux d’intérêt des prêts (%),6.606657106
Macédoine du Nord,Taux d’intérêt réel (%),3.695885564
Macédoine du Nord,Croissance du PIB (% annuel),1.081772738
Macédoine du Nord,Croissance du PIB par habitant (% annuel),0.983736425
Macédoine du Nord,PIB ($ US courants),11307058382
Macédoine du Nord,PIB par habitant ($ US courants),5450.492881
Macédoine du Nord,PIB par habitant ($ US constants de 2010),5028.897242
Macédoine du Nord,PIB ($ US constants de 2010),10463149656
Macédoine du Nord,RNB ($ US courants),10859369694
Macédoine du Nord,RNB (dollars US constants 2010),10032139855
Macédoine du Nord,Croissance du RNB (% annuel),1.101691052
Macédoine du Nord,Croissance du RNB par habitant (% annuel),1.003635422
Macédoine du Nord,RNB par habitant en PPA (dollars internationaux constants de 2011),15084.58423
Macédoine du Nord,"RNB par habitant, ($ PPA internationaux courants)",15080
Macédoine du Nord,"PIB par habitant, ($ PPA internationaux constants de 2011)",15706.46174
Macédoine du Nord,"PIB par habitant, ($ PPA internationaux courants)",15706.46174
Madagascar,"Dette du gouvernement central, total (% du PIB)",
Madagascar,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",11526570.1
Madagascar,Total de dette extérieure (% du RNB),1.02932822
Madagascar,Valeur actuelle de la dette extérieure ($ US courants),
Madagascar,"Compte de capitaux nets (BDP, $ US courants)",234350591.1
Madagascar,Taux d’intérêt des dépôts (%),15
Madagascar,Taux d’intérêt des prêts (%),60
Madagascar,Taux d’intérêt réel (%),52.43678815
Madagascar,Croissance du PIB (% annuel),3.933307595
Madagascar,Croissance du PIB par habitant (% annuel),1.185080524
Madagascar,PIB ($ US courants),13176313594
Madagascar,PIB par habitant ($ US courants),515.2933234
Madagascar,PIB par habitant ($ US constants de 2010),478.6108217
Madagascar,PIB ($ US constants de 2010),12238319072
Madagascar,RNB ($ US courants),12816628749
Madagascar,RNB (dollars US constants 2010),11912667850
Madagascar,Croissance du RNB (% annuel),5.01520635
Madagascar,Croissance du RNB par habitant (% annuel),2.238371478
Madagascar,RNB par habitant en PPA (dollars internationaux constants de 2011),1541.173158
Madagascar,"RNB par habitant, ($ PPA internationaux courants)",1540
Madagascar,"PIB par habitant, ($ PPA internationaux constants de 2011)",1584.424519
Madagascar,"PIB par habitant, ($ PPA internationaux courants)",1584.424519
Malaisie,"Dette du gouvernement central, total (% du PIB)",
Malaisie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Malaisie,Total de dette extérieure (% du RNB),
Malaisie,Valeur actuelle de la dette extérieure ($ US courants),
Malaisie,"Compte de capitaux nets (BDP, $ US courants)",-6379008.073
Malaisie,Taux d’intérêt des dépôts (%),2.924518667
Malaisie,Taux d’intérêt des prêts (%),4.608078086
Malaisie,Taux d’intérêt réel (%),0.79892604
Malaisie,Croissance du PIB (% annuel),5.81272241
Malaisie,Croissance du PIB par habitant (% annuel),4.383943957
Malaisie,PIB ($ US courants),3.19E+11
Malaisie,PIB par habitant ($ US courants),10259.30481
Malaisie,PIB par habitant ($ US constants de 2010),10707.7483
Malaisie,PIB ($ US constants de 2010),3.33E+11
Malaisie,RNB ($ US courants),3.10E+11
Malaisie,RNB (dollars US constants 2010),3.24E+11
Malaisie,Croissance du RNB (% annuel),5.730933563
Malaisie,Croissance du RNB par habitant (% annuel),4.303259497
Malaisie,RNB par habitant en PPA (dollars internationaux constants de 2011),25910.44685
Malaisie,"RNB par habitant, ($ PPA internationaux courants)",25910
Malaisie,"PIB par habitant, ($ PPA internationaux constants de 2011)",26661.50742
Malaisie,"PIB par habitant, ($ PPA internationaux courants)",26661.50742
Malawi,"Dette du gouvernement central, total (% du PIB)",34.29462257
Malawi,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",21834197
Malawi,Total de dette extérieure (% du RNB),0.814477552
Malawi,Valeur actuelle de la dette extérieure ($ US courants),
Malawi,"Compte de capitaux nets (BDP, $ US courants)",951282947.6
Malawi,Taux d’intérêt des dépôts (%),
Malawi,Taux d’intérêt des prêts (%),38.59291667
Malawi,Taux d’intérêt réel (%),-13.91047608
Malawi,Croissance du PIB (% annuel),4.000030517
Malawi,Croissance du PIB par habitant (% annuel),1.263570639
Malawi,PIB ($ US courants),8943543677
Malawi,PIB par habitant ($ US courants),506.1372944
Malawi,PIB par habitant ($ US constants de 2010),384.4207507
Malawi,PIB ($ US constants de 2010),6792788858
Malawi,RNB ($ US courants),8745233806
Malawi,RNB (dollars US constants 2010),
Malawi,Croissance du RNB (% annuel),
Malawi,Croissance du RNB par habitant (% annuel),
Malawi,RNB par habitant en PPA (dollars internationaux constants de 2011),1439.504186
Malawi,"RNB par habitant, ($ PPA internationaux courants)",1440
Malawi,"PIB par habitant, ($ PPA internationaux constants de 2011)",1472.146868
Malawi,"PIB par habitant, ($ PPA internationaux courants)",1472.146868
Maldives,"Dette du gouvernement central, total (% du PIB)",
Maldives,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",574109.8
Maldives,Total de dette extérieure (% du RNB),3.822494268
Maldives,Valeur actuelle de la dette extérieure ($ US courants),
Maldives,"Compte de capitaux nets (BDP, $ US courants)",0
Maldives,Taux d’intérêt des dépôts (%),3.573889757
Maldives,Taux d’intérêt des prêts (%),10.15366368
Maldives,Taux d’intérêt réel (%),8.648019813
Maldives,Croissance du PIB (% annuel),7.209910123
Maldives,Croissance du PIB par habitant (% annuel),2.69752963
Maldives,PIB ($ US courants),4754175869
Maldives,PIB par habitant ($ US courants),9577.346946
Maldives,PIB par habitant ($ US constants de 2010),9437.939717
Maldives,PIB ($ US constants de 2010),4684957820
Maldives,RNB ($ US courants),4378592214
Maldives,RNB (dollars US constants 2010),4361042034
Maldives,Croissance du RNB (% annuel),7.467954875
Maldives,Croissance du RNB par habitant (% annuel),2.944713481
Maldives,RNB par habitant en PPA (dollars internationaux constants de 2011),16631.32167
Maldives,"RNB par habitant, ($ PPA internationaux courants)",16630
Maldives,"PIB par habitant, ($ PPA internationaux constants de 2011)",18057.91092
Maldives,"PIB par habitant, ($ PPA internationaux courants)",18057.91092
Mali,"Dette du gouvernement central, total (% du PIB)",
Mali,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",16152729.5
Mali,Total de dette extérieure (% du RNB),0.95504173
Mali,Valeur actuelle de la dette extérieure ($ US courants),
Mali,"Compte de capitaux nets (BDP, $ US courants)",257875443
Mali,Taux d’intérêt des dépôts (%),6.49
Mali,Taux d’intérêt des prêts (%),5.14
Mali,Taux d’intérêt réel (%),3.14489591
Mali,Croissance du PIB (% annuel),5.305456084
Mali,Croissance du PIB par habitant (% annuel),2.194028423
Mali,PIB ($ US courants),15365714371
Mali,PIB par habitant ($ US courants),830.0215153
Mali,PIB par habitant ($ US constants de 2010),789.0726281
Mali,PIB ($ US constants de 2010),14607651004
Mali,RNB ($ US courants),14864818059
Mali,RNB (dollars US constants 2010),14134374248
Mali,Croissance du RNB (% annuel),4.7904782
Mali,Croissance du RNB par habitant (% annuel),1.69426643
Mali,RNB par habitant en PPA (dollars internationaux constants de 2011),2173.555623
Mali,"RNB par habitant, ($ PPA internationaux courants)",2170
Mali,"PIB par habitant, ($ PPA internationaux constants de 2011)",2246.797421
Mali,"PIB par habitant, ($ PPA internationaux courants)",2246.797421
Malte,"Dette du gouvernement central, total (% du PIB)",
Malte,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Malte,Total de dette extérieure (% du RNB),
Malte,Valeur actuelle de la dette extérieure ($ US courants),
Malte,"Compte de capitaux nets (BDP, $ US courants)",87847091.71
Malte,Taux d’intérêt des dépôts (%),
Malte,Taux d’intérêt des prêts (%),
Malte,Taux d’intérêt réel (%),
Malte,Croissance du PIB (% annuel),8.119425289
Malte,Croissance du PIB par habitant (% annuel),5.198577394
Malte,PIB ($ US courants),13221298308
Malte,PIB par habitant ($ US courants),28250.69777
Malte,PIB par habitant ($ US constants de 2010),26672.23187
Malte,PIB ($ US constants de 2010),12482577842
Malte,RNB ($ US courants),11875770042
Malte,RNB (dollars US constants 2010),11190351725
Malte,Croissance du RNB (% annuel),7.45845045
Malte,Croissance du RNB par habitant (% annuel),4.5554588
Malte,RNB par habitant en PPA (dollars internationaux constants de 2011),38304.17632
Malte,"RNB par habitant, ($ PPA internationaux courants)",38300
Malte,"PIB par habitant, ($ PPA internationaux constants de 2011)",42644.05085
Malte,"PIB par habitant, ($ PPA internationaux courants)",42644.05085
Mariannes,"Dette du gouvernement central, total (% du PIB)",
Mariannes,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Mariannes,Total de dette extérieure (% du RNB),
Mariannes,Valeur actuelle de la dette extérieure ($ US courants),
Mariannes,"Compte de capitaux nets (BDP, $ US courants)",
Mariannes,Taux d’intérêt des dépôts (%),
Mariannes,Taux d’intérêt des prêts (%),
Mariannes,Taux d’intérêt réel (%),
Mariannes,Croissance du PIB (% annuel),23.17073171
Mariannes,Croissance du PIB par habitant (% annuel),22.37359472
Mariannes,PIB ($ US courants),1560000000
Mariannes,PIB par habitant ($ US courants),27584.74351
Mariannes,PIB par habitant ($ US constants de 2010),25609.23007
Mariannes,PIB ($ US constants de 2010),1448278788
Mariannes,RNB ($ US courants),
Mariannes,RNB (dollars US constants 2010),
Mariannes,Croissance du RNB (% annuel),
Mariannes,Croissance du RNB par habitant (% annuel),
Mariannes,RNB par habitant en PPA (dollars internationaux constants de 2011),
Mariannes,"RNB par habitant, ($ PPA internationaux courants)",
Mariannes,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Mariannes,"PIB par habitant, ($ PPA internationaux courants)",
Maroc,"Dette du gouvernement central, total (% du PIB)",
Maroc,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",416021.5
Maroc,Total de dette extérieure (% du RNB),3.705820802
Maroc,Valeur actuelle de la dette extérieure ($ US courants),
Maroc,"Compte de capitaux nets (BDP, $ US courants)",0
Maroc,Taux d’intérêt des dépôts (%),3.1225
Maroc,Taux d’intérêt des prêts (%),
Maroc,Taux d’intérêt réel (%),
Maroc,Croissance du PIB (% annuel),4.254603273
Maroc,Croissance du PIB par habitant (% annuel),2.896264323
Maroc,PIB ($ US courants),1.10E+11
Maroc,PIB par habitant ($ US courants),3035.454433
Maroc,PIB par habitant ($ US constants de 2010),3305.869524
Maroc,PIB ($ US constants de 2010),1.07E+11
Maroc,RNB ($ US courants),1.08E+11
Maroc,RNB (dollars US constants 2010),1.04E+11
Maroc,Croissance du RNB (% annuel),4.215503176
Maroc,Croissance du RNB par habitant (% annuel),2.86031942
Maroc,RNB par habitant en PPA (dollars internationaux constants de 2011),7168.724522
Maroc,"RNB par habitant, ($ PPA internationaux courants)",7170
Maroc,"PIB par habitant, ($ PPA internationaux constants de 2011)",7312.056779
Maroc,"PIB par habitant, ($ PPA internationaux courants)",7312.056779
Maurice,"Dette du gouvernement central, total (% du PIB)",
Maurice,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",72110.4
Maurice,Total de dette extérieure (% du RNB),20.14314619
Maurice,Valeur actuelle de la dette extérieure ($ US courants),
Maurice,"Compte de capitaux nets (BDP, $ US courants)",
Maurice,Taux d’intérêt des dépôts (%),3.054166667
Maurice,Taux d’intérêt des prêts (%),8.5
Maurice,Taux d’intérêt réel (%),7.110908392
Maurice,Croissance du PIB (% annuel),3.814152108
Maurice,Croissance du PIB par habitant (% annuel),3.720567642
Maurice,PIB ($ US courants),13259351418
Maurice,PIB par habitant ($ US courants),10484.90836
Maurice,PIB par habitant ($ US constants de 2010),9966.769666
Maurice,PIB ($ US constants de 2010),12604106490
Maurice,RNB ($ US courants),14572668163
Maurice,RNB (dollars US constants 2010),13806524407
Maurice,Croissance du RNB (% annuel),5.094111728
Maurice,Croissance du RNB par habitant (% annuel),4.999373427
Maurice,RNB par habitant en PPA (dollars internationaux constants de 2011),23536.24781
Maurice,"RNB par habitant, ($ PPA internationaux courants)",23540
Maurice,"PIB par habitant, ($ PPA internationaux constants de 2011)",21415.11611
Maurice,"PIB par habitant, ($ PPA internationaux courants)",21415.11611
Mauritanie,"Dette du gouvernement central, total (% du PIB)",
Mauritanie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",14258444.9
Mauritanie,Total de dette extérieure (% du RNB),4.788398075
Mauritanie,Valeur actuelle de la dette extérieure ($ US courants),
Mauritanie,"Compte de capitaux nets (BDP, $ US courants)",10917765.06
Mauritanie,Taux d’intérêt des dépôts (%),5.669202057
